id_localidad,nombre,partido,municipio,cp,latitud,longitud
7711,ACHICO,"COLLON CURA",,8315,,
7930,"AGRIO BALSA",PICUNCHES,"BAJADA DEL AGRIO",8351,,
7673,"AGUADA CHACAY CO","CHOS MALAL",,8353,,
7649,"AGUADA FLORENCIO","CATAN LIL",,8340,-39.4970894,-70.2829819
27850,"AGUADA SAN ROQUE",AÑELO,"AGUADA SAN ROQUE",8305,-37.9994790,-68.9231100
7817,"AGUAS DE LAS MULAS",LONCOPUE,,8349,,
7712,ALIANZA,"COLLON CURA",,8373,,
7713,ALICURA,"COLLON CURA",,8403,,
7614,ALUMINE,ALUMINE,ALUMINE,8345,-39.2353592,-70.9196472
7860,ANDACOLLO,MINAS,ANDACOLLO,8353,-37.1793462,-70.6699696
7642,AÑELO,AÑELO,AÑELO,8305,-38.3531837,-68.7871780
7674,ANQUINCO,"CHOS MALAL",,8353,,
7736,ARROYITO,CONFLUENCIA,SENILLOSA,8313,-39.0743998,-68.5703351
7737,"ARROYITO CHALLACO",CONFLUENCIA,,8313,,
7675,"ARROYO BLANCO","CHOS MALAL","CHOS MALAL",8353,-37.2454751,-70.2314080
7931,"ARROYO CAHUNCO",PICUNCHES,,8347,,
7615,"ARROYO QUILLEN",ALUMINE,,8341,,
20036,"ARROYO RANQUILCO",LONCOPUE,,8347,,
27725,ATREUCO,HUILICHES,,8371,,
7643,"AUCA MAHUIDA",AÑELO,,8305,-37.8880342,-68.5144900
7768,"AUCA PAN",HUILICHES,,8373,,
7714,"BAJADA COLORADA","COLLON CURA",,8315,-39.8471947,-69.7284470
7986,"BAJADA DE LOS MOLLES",ZAPALA,,8340,-39.1717491,-70.2515640
7932,"BAJADA DEL AGRIO",PICUNCHES,"BAJADA DEL AGRIO",8351,-38.4059752,-70.0353755
7650,"BAJADA DEL MARUCHO","CATAN LIL",,8340,,
7933,"BALNEARIO DEL RIO AGRIO",PICUNCHES,"BAJADA DEL AGRIO",8351,,
7934,"BALSA DEL RIO AGRIO",PICUNCHES,,8351,,
7738,"BALSA SENILLOSA",CONFLUENCIA,,8316,,
7987,"BARDA ANGUIL",ZAPALA,,8340,,
7988,"BARDA NEGRA",ZAPALA,,8340,,
7912,BARRANCAS,PEHUENCHES,BARRANCAS,8353,-36.8211724,-69.9162903
7676,"BATRE LAUQUEN","CHOS MALAL",,8353,,
7861,"BELLA VISTA",MINAS,"VILLA DEL NAHUEVE",8353,-37.0569386,-70.7761702
7792,"BUENA ESPERANZA",LACAR,,8360,,
7913,"BUTA CO",PEHUENCHES,,8353,-36.9156036,-69.7827377
7890,"BUTA MALLIN",ÑORQUIN,,8353,,
7914,"BUTA RANQUIL",PEHUENCHES,"BUTA RANQUIL",8353,-37.0517586,-69.8761613
26289,BUTALON,MINAS,HUINGANCO,8353,,
7677,"CAEPE MALAL","CHOS MALAL","VILLA CURI LEUVU",8353,-37.1736653,-70.3958600
7989,CAICHIHUE,"CATAN LIL",,8340,,
7818,"CAJON DE ALMAZA",LONCOPUE,LONCOPUE,8349,-38.1438332,-70.5287340
7891,"CAJON DE LOS PATOS",ÑORQUIN,,8349,,
7819,"CAJON DE MANZANO",LONCOPUE,,8349,,
7935,"CAJON DEL TORO",PICUNCHES,,8347,,
7679,"CAJON GRANDE","CHOS MALAL",,8353,,
7793,CALEUFU,LACAR,,8373,-40.5053291,-71.1702728
7936,CALIHUE,PICUNCHES,,8347,,
7862,CAMALEONES,MINAS,,8353,,
7794,CAMINERA,LACAR,,8370,,
7838,"CAMINERA TRAFUL","LOS LAGOS",,8403,,
7741,"CAMPAMENTO SOL",CONFLUENCIA,,8319,,
7680,"CAÑADA SECA","CHOS MALAL",,8353,,
7651,"CAÑADON DE LOS INDIOS","CATAN LIL",,8375,,
20316,"CAÑADON DEL INDIO","CATAN LIL",,8375,,
7681,"CANCHA HUINGANCO","CHOS MALAL","TRICAO MALAL",8353,-37.0290672,-70.4216083
7715,"CARRAN CURA","COLLON CURA",,8315,,
7937,CARRERI,PICUNCHES,,8347,,
7716,"CARRI LAUQUEN","COLLON CURA",,8315,-36.5069000,-70.1558000
7616,"CARRI LIL",ALUMINE,,8345,-39.1980503,-71.0603283
7682,"CASA DE PIEDRA","CHOS MALAL",,8353,,
7652,"CATAN LIL","CATAN LIL",,8341,-39.7430573,-70.6074295
7672,CAVIAHUE,ÑORQUIN,"CAVIAHUE COPAHUE",8349,-37.8686480,-71.0554646
7863,CAYANTA,MINAS,"VILLA DEL NAHUEVE",8353,-37.1419874,-70.7318191
7742,CENTENARIO,CONFLUENCIA,CENTENARIO,8309,-38.8313484,-68.1366272
7938,"CERRO COLORADO",PICUNCHES,,8347,,
7939,"CERRO DE LA GRASA",PICUNCHES,,8347,,
7820,"CERRO DE LA PARVA",LONCOPUE,,8349,,
7769,"CERRO DE LOS PINOS",HUILICHES,"JUNIN DE LOS ANDES",8373,-40.0866814,-71.0039673
7923,"CERRO DEL LEON","PICUN LEUFU",,8313,,
7653,"CERRO GATO","CATAN LIL",,8375,,
7683,"CERRO NEGRO CHAPUA","CHOS MALAL",,8353,,
7684,"CERRO NEGRO TRICAO","CHOS MALAL",,8353,,
7795,CHACABUCO,LACAR,,8373,,
7940,CHACAY,PICUNCHES,,8347,,
7685,"CHACAY CO","CHOS MALAL",,8353,,
7686,"CHACAY MELEHUE","CHOS MALAL","VILLA CURI LEUVU",8353,,
7654,CHACAYCO,"CATAN LIL",,8340,-39.3171058,-70.3437249
7770,CHACOYAL,HUILICHES,,8373,,
7744,CHALLACO,CONFLUENCIA,,8318,-38.9961106,-68.9269538
7634,"CHANQUIL QUILLA",ALUMINE,,8345,,
7796,CHAPELCO,LACAR,,8370,-40.1313629,-71.1994171
7687,CHAPUA,"CHOS MALAL",,8353,-37.1692758,-70.2463498
7688,"CHAPUA ABAJO","CHOS MALAL",,8353,,
7655,CHARAHUILLA,"CATAN LIL",,8341,,
7892,CHENQUECURA,ÑORQUIN,,8349,,
7717,CHICHIGUAY,"COLLON CURA",,8373,,
7797,CHIMEHUIN,LACAR,,8373,-40.0917511,-70.8946381
7745,"CHINA MUERTA",CONFLUENCIA,SENILLOSA,8316,-38.9832523,-68.3890519
7718,CHINCHINA,"COLLON CURA",,8373,,
7771,CHIUQUILLIHUIN,HUILICHES,,8371,,
7893,"CHOCHOY MALLIN",ÑORQUIN,,8349,,
7821,CHORRIACA,LONCOPUE,CHORRIACA,8351,-37.9353676,-70.1086960
7689,"CHOS MALAL","CHOS MALAL","CHOS MALAL",8353,-37.3793678,-70.2703857
7941,COCHICO,PICUNCHES,,8347,,
7942,CODIHUE,PICUNCHES,,8347,-38.4779587,-70.4959106
7822,COIHUECO,LONCOPUE,CHORRIACA,8351,-38.0579910,-70.1614151
7944,"COLI MALAL",PICUNCHES,,8351,,
7894,COLIPILI,ÑORQUIN,,8349,,
27722,"COLLON CURA","COLLON CURA",,8375,-40.1105347,-70.7472305
7772,"COLLUN CO",HUILICHES,,8371,-39.9702689,-71.2000539
7945,"CONFLUENCIA DEL AGUIJON",PICUNCHES,,8351,,
15701,COPAHUE,ÑORQUIN,"CAVIAHUE COPAHUE",8349,-37.8165736,-71.0981032
7946,"CORRAL DE PIEDRA",PICUNCHES,,8347,,
7839,CORRENTOSO,"LOS LAGOS","VILLA LA ANGOSTURA",8407,-40.7275238,-71.6772308
7823,"COSTA DEL ARROYO SALADO",LONCOPUE,,8351,,
7719,"COSTA LIMAY","COLLON CURA",,8315,,
7990,COVUNCO,ZAPALA,,8340,,
7991,"COVUNCO ABAJO",ZAPALA,"COVUNCO ABAJO",8351,-38.6155470,-69.8394700
7992,"COVUNCO ARRIBA",ZAPALA,"LOS CATUTOS",8340,-38.7847545,-70.1421877
7993,"COVUNCO CENTRO",ZAPALA,"MARIANO MORENO",8351,-38.7532470,-70.0275922
7690,"COYUCO COCHICO","CHOS MALAL","COYUCO COCHICO",8353,-36.6714390,-70.1144270
7947,"CUCHILLO CURA",PICUNCHES,,8347,,
7840,"CULLIN MANZANO","LOS LAGOS",,8401,,
27716,"CURA CO",PEHUENCHES,,8353,-37.5171585,-69.9648132
7691,"CURI LEUVU","CHOS MALAL",,8353,,
7748,"CUTRAL CO",CONFLUENCIA,"CUTRAL CO",8322,-38.9371223,-69.2296906
7692,"EL ALAMITO","CHOS MALAL","VILLA CURI LEUVU",8353,-37.2464752,-70.3929520
7841,"EL ARBOLITO","LOS LAGOS",,8407,,
7948,"EL ATRAVESADO",PICUNCHES,,8347,,
7895,"EL BOSQUE",ÑORQUIN,,8349,,
7798,"EL CERRITO",LACAR,,8370,,
7864,"EL CHINGUE",MINAS,,8353,,
7896,"EL CHOLAR",ÑORQUIN,"EL CHOLAR",8353,-37.4403085,-70.6417889
7693,"EL CURILEO","CHOS MALAL",,8353,,
7618,"EL DORMIDO",ALUMINE,,8341,,
7865,"EL DURAZNO",MINAS,,8353,,
7949,"EL ESCORIAL",PICUNCHES,,8347,,
7619,"EL GATO",ALUMINE,,8341,,
7897,"EL HUECU",ÑORQUIN,"EL HUECU",8349,-37.6367031,-70.5827295
7842,"EL MACHETE","LOS LAGOS",,8407,,
7843,"EL MANZANO","LOS LAGOS",,8403,,
7799,"EL OASIS",LACAR,,8370,,
7656,"EL OVERO","CATAN LIL",,8340,,
7950,"EL PALAO",PICUNCHES,,8347,,
7824,"EL PERALITO",LONCOPUE,,8351,,
7825,"EL PINO ANDINO",LONCOPUE,,8349,,
19797,"EL PORTON",PEHUENCHES,,8353,,
7800,"EL PORVENIR",LACAR,,8370,,
7826,"EL SALADO",LONCOPUE,,8351,,
7720,"EL SALITRAL","CATAN LIL",,8375,-39.8251361,-70.6250243
7924,"EL SAUCE","PICUN LEUFU","EL SAUCE",8313,-39.4750730,-69.5298230
20287,"EL TROMEN","CHOS MALAL",,8353,,
7994,"EL TROPEZON",ZAPALA,,8340,,
28033,ESPEJO,"LOS LAGOS","VILLA LA ANGOSTURA",8407,,
7657,"ESPINAZO DEL ZORRO","CATAN LIL",,8341,-39.2912788,-70.6165085
7844,"ESTANCIA LA PRIMAVERA","LOS LAGOS",,8403,,
7845,"ESTANCIA NEWBERY","LOS LAGOS",,8401,,
7846,"ESTANCIA TEQUEL MALAL","LOS LAGOS",,8401,,
7866,FILMATUE,MINAS,,8353,,
7801,"FILO HUA HUM",LACAR,,8370,-40.4885826,-71.3415604
7867,FLORES,MINAS,,8353,,
7658,"FORTIN 1 DE MAYO","CATAN LIL",,8341,,
26290,"FORTIN GUAÑACOS",MINAS,,8353,,
7827,FRANHUCURA,LONCOPUE,,8351,,
7802,"GENTE GRANDE",LACAR,,8379,,
7995,"GOÑI CO",ZAPALA,,8340,,
7868,GUAÑACOS,MINAS,GUAÑACOS,8353,-37.2692894,-70.7661301
7951,HAICHOL,PICUNCHES,,8347,,
7620,"HARAS PATRIA",ALUMINE,,8345,,
7898,HAYCU,ÑORQUIN,,8349,,
7803,"HUA HUM",LACAR,,8370,,
7828,HUALCUPEN,LONCOPUE,"AREA SIN GOBIERNO",8349,-37.9862251,-70.6385345
27717,HUANTRAICO,PEHUENCHES,"AREA SIN GOBIERNO",8353,-37.4606056,-69.6628723
26291,HUARACO,MINAS,ANDACOLLO,8353,-37.1768906,-70.6561801
7952,HUARENCHENQUE,LONCOPUE,"AREA SIN GOBIERNO",8349,-38.2669880,-70.6026161
7996,HUECHAHUE,ZAPALA,,8375,,
7774,HUECHULAFQUEN,HUILICHES,"JUNIN DE LOS ANDES",8371,-39.8200898,-71.1955145
7953,HUILLILON,PICUNCHES,,8347,,
7847,"HUINCA LU","LOS LAGOS",,8403,,
7869,HUINGANCO,MINAS,HUINGANCO,8353,-37.1593511,-70.6260021
7915,HUITRIN,PEHUENCHES,,8353,-37.6603203,-69.9242554
7870,HUMIGAMIO,MINAS,,8353,,
7829,HUNCAL,LONCOPUE,,8351,-37.9627081,-70.3427473
7871,"INVERNADA VIEJA",MINAS,,8353,-36.9043719,-70.7139164
7848,"ISLA VICTORIA","LOS LAGOS","AREA SIN GOBIERNO",8400,-40.9744095,-71.5199536
7872,JECANASCO,MINAS,,8353,,
7873,JUARANCO,MINAS,,8353,,
7775,"JUNIN DE LOS ANDES",HUILICHES,"JUNIN DE LOS ANDES",8371,-39.9465561,-71.0700600
7621,"KILCA CASA",ALUMINE,,8345,,
7622,"LA ANGOSTURA DE ICALMA",ALUMINE,,8345,,
7849,"LA ARAUCARIA","LOS LAGOS",,8401,,
7623,"LA ARBOLEDA",ALUMINE,,8341,,
7830,"LA ARGENTINA",LONCOPUE,,8349,,
7776,"LA ATALAYA",HUILICHES,,8371,,
7954,"LA BUITRERA",PICUNCHES,,8347,-38.5574702,-70.3665560
7694,"LA CIENAGA","CHOS MALAL",,8353,,
7695,"LA CIENEGUITA","CHOS MALAL",,8353,,
7850,"LA ESTACADA","LOS LAGOS",,8401,,
7804,"LA FORTUNA",LACAR,,8370,,
7998,"LA FRIA",ZAPALA,,8340,,
7999,"LA ISABEL",ZAPALA,,8340,,
7851,"LA LIPELA","LOS LAGOS",,8401,-40.8158302,-71.1128616
7659,"LA NEGRA","CATAN LIL",,8375,-39.5467720,-70.3412933
7624,"LA OFELIA",ALUMINE,,8341,,
8000,"LA PATAGONIA",ZAPALA,"COVUNCO ABAJO",8340,-38.5174116,-69.7255219
8001,"LA PATRIA",ZAPALA,,8340,,
27719,"LA PICAZA","CATAN LIL",,8340,-39.6040192,-70.1177292
7721,"LA PINTADA","COLLON CURA",,8315,,
7997,"LA POCHOLA",ZAPALA,,8340,,
7955,"LA PORTEÑA",PICUNCHES,,8347,,
7874,"LA PRIMAVERA",MINAS,,8353,-37.2531450,-70.6153671
7777,"LA RINCONADA",HUILICHES,"JUNIN DE LOS ANDES",8375,-39.9862099,-70.8565140
7696,"LA SALADA","CHOS MALAL",,8353,-37.3042264,-70.2451430
7985,"LA SUSANA",ZAPALA,,8340,,
7722,"LA TERESA","COLLON CURA",,8315,,
8002,"LA TERESA",ZAPALA,,8340,,
7778,"LA UNION",HUILICHES,,8371,,
7956,"LA VERDAD",PICUNCHES,,8347,,
7805,"LAGO LOLOG",LACAR,,8370,-40.0785122,-71.3226924
27721,"LAGO ÑORQUINCO",ALUMINE,,8345,,
27720,"LAGO PULMARI",ALUMINE,,8345,,
